Region_1_magnitude_moving_avg
3.6200647
3.560754
3.6187
3.636437
3.6111627
3.3280609
3.51637
3.5312176
3.5173383
3.5094516
3.5019786
3.4826255
3.4487062
3.428433
3.414708
3.5470493
3.4307418
3.402567
3.3915715
3.3858097
3.3753376
3.4019134
3.4155076
3.4340038
3.4513946
3.4968746
3.5298562
3.5680466
3.6077607
3.6373563
3.664938
3.6589394
3.6575432
3.6385987
3.625795
3.613893
3.6055095
3.5934265
3.5886047
3.5808766
3.4157302
3.4092739
3.4691052
3.468127
3.462918
3.4522088
3.4442627
3.457477
3.4707866
3.4902396
3.6403794
3.6694596
3.6397853
3.666422
3.6765263
3.6748843
3.6672702
3.6608014
3.6495013
3.6555488
3.6863308
3.7129643
3.7198277
3.7462528
3.803978
3.8698437
3.8915477
3.9182065
3.952129
3.9597812
3.9692612
3.9707894
3.9972737
4.0409875
3.8990624
3.9393249
4.0005026
4.039626
4.0564175
4.104434
4.298205
4.3122416
4.3070903
4.2684827
4.4097815
4.355628
4.311393
4.2724605
4.2345667
4.183112
3.9915287
3.9793785
3.9424338
3.9195962
3.8828645
3.8225563
3.7743385
3.7046974
3.667577
3.6172104
3.5474534
3.501264
3.4731402
3.444746
3.4476013
3.4849715
3.5016065
3.540603
3.5467274
3.4243896
3.4174736
3.392383
3.3871605
3.3883374
3.3575363
3.339676
3.3167229
3.4034245
3.3968558
3.4991593
3.5161462
3.5619385
3.600163
3.6023698
3.6297429
3.6460025
3.6937733
3.6167474
3.665919
3.716996
3.7404397
3.758325
3.7390773
3.7263207
3.722102
3.68146
3.6416793
3.614809
3.5746999
3.5566547
3.5525784
3.5252254
3.5371125
3.4002967
3.3896782
3.4260917
3.4607232
3.4908214
3.500539
3.529944
3.538332
3.5611794
3.584647
3.755875
3.7747808
3.921339
3.9291332
3.9390576
3.9711442
3.9405944
3.921589
3.873965
3.8226395
3.8273227
3.810372
3.657067
3.598479
3.5262094
3.453875
3.461101
3.5001125
3.5572953
3.5951133
3.5869377
3.6405978
3.7141614
3.7790437
3.8613899
3.7623672
3.7937355
3.7800846
3.7250984
3.719088
3.72572
3.707426
3.6542149
3.6284778
3.587194
3.7402127
3.7495666
3.8592267
4.143429
4.296795
4.4251685
4.5400553
4.636274
4.736094
4.859618
4.932592
4.977525
4.9208784
4.7024317
4.555024
4.429948
4.291251
4.169127
4.0515566
3.9408474
3.8713791
3.758772
3.679871
3.6331677
3.6318078
3.446497
3.4727662
3.476336
3.4725316
3.4416173
3.4350905
3.450687
3.4593055
3.4499695
3.4493637
3.6295903
3.6090035
3.6286862
3.6754851
3.719569
3.7411377
3.9666252
4.0061674
4.0878057
4.1349072
4.1739707
4.206481
4.226423
4.208026
4.2209325
4.2180557
4.016816
3.9772096
3.906446
3.8668456
3.8114734
3.7616687
3.7469375
3.7365556
3.5463862
3.5225177
3.5181317
3.532919
3.538215
3.5242324
3.5405078
3.5658314
3.536126
3.55133
3.7297082
3.753114
3.7582881
3.755727
3.763631
3.805698
3.8293338
3.8987586
4.1859646
4.2490907
4.3292284
4.3965673
4.544351
4.644992
4.7113066
4.714057
4.7143106
4.6143346
4.3606787
4.3024225
4.1757727
4.046295
3.8740342
3.7878737
3.7384458
3.5557594
3.5581334
3.623412
3.6613522
3.7690651
3.8865142
4.0494123
4.1866226
4.280263
4.363795
4.6077366
4.668267
4.677758
4.617803
4.5087347
4.454292
4.3601465
4.2535295
4.1912303
4.1425743
4.0960383
4.238616
4.3175163
4.4396505
4.531116
4.622412
4.6903486
4.744336
4.79901
4.81095
4.8393273
4.678055
4.6266193
4.6115522
4.372878
4.333796
4.3510847
4.378207
4.338097
4.3472238
4.3599706
4.4068394
4.4291315
4.4141903
4.599028
4.550151
4.4570427
4.410348
4.3858347
4.385956
4.345851
4.247319
4.176126
4.133754
4.054286
3.9907851
3.9526806
4.0005217
4.2351284
4.3201637
4.471211
4.7364182
4.852657
4.857461
5.0468764
5.1542807
5.2884583
5.3555946
5.2931337
5.0573225
4.9936247
4.7655888
4.6431365
4.702462
4.692572
4.765833
4.7714367
4.7480106
4.674247
4.8774424
4.8168464
4.765706
4.73592
4.6389112
4.52041
4.478012
4.513709
4.55874
4.616408
4.694913
4.8319445
5.0250273
5.161302
5.2788706
5.379467
5.424534
5.5205183
5.4090433
5.3543224
5.3135896
5.233409
5.11276
5.060149
4.822589
4.779657
4.6962957
4.5246696
4.559371
4.5203605
4.465165
4.4022946
4.3914576
4.406274
4.5817084
4.5398912
4.5141463
4.4853315
4.4339886
4.4102697
4.379838
4.3998528
4.413104
4.3953023
4.4125533
4.4497366
4.4709992
4.477042
4.4832716
4.460969
4.452338
4.4244547
4.4180346
4.617713
4.675566
4.712649
4.7698364
4.8378444
4.9060717
4.7532187
4.7444735
4.749843
4.7566814
4.5576715
4.4784575
4.4093523
4.325994
4.235591
4.143528
4.301442
4.283103
4.249683
4.202659
4.1658926
4.1638365
4.155115
4.166717
4.166682
4.1460676
4.110961
4.072513
4.062826
4.0859666
4.109155
4.104214
4.122831
4.135267
4.1411486
4.145158
4.1448927
4.128541
4.274787
4.230966
4.0099735
3.9534059
3.870591
3.7944465
3.737526
3.694878
3.6746948
3.6902556
3.5345225
3.49956
3.6366081
3.5871513
3.5622
3.514379
3.4797184
3.456229
3.3912976
3.3034496
3.2099385
3.1476593
3.094078
3.0772657
3.0483866
3.061218
3.0848434
3.1200233
3.1586835
3.193853
3.217091
3.2650113
3.3221269
3.366352
3.403056
3.4347572
3.4142437
3.3738072
3.3347878
3.3045528
3.2787094
3.2615879
3.2298424
3.1883225
3.1450715
3.0784879
3.0378656
3.0046659
2.9822917
2.9639404
2.9366486
2.895096
2.8719165
2.8747754
2.8937025
2.9317968
2.9712062
2.9972692
3.0364633
3.0754457
3.113816
3.1449256
3.1598961
3.1675897
3.1569865
3.145115
3.1396384
3.1623003
3.1751902
3.197908
3.22988
3.1077847
3.1431136
3.165987
3.1964355
3.3174107
3.3303955
3.3230681
3.311467
3.2728379
3.2209923
3.3252957
3.2696216
3.2328687
3.207089
3.0694835
3.0442402
3.0223508
3.0098119
3.0135627
3.0325506
3.064667
3.1085274
3.1316223
3.1526885
3.1946597
3.221758
3.24972
3.2669895
3.2834206
3.292205
3.2778766
3.2633681
3.2857597
3.3117394
3.3416162
3.2217572
3.277623
3.368201
3.416394
3.4304001
3.4331214
3.6065884
3.6286302
3.6571338
3.663363
3.8426642
3.8539329
3.8132038
3.809969
3.8615158
3.9186032
3.774446
3.7380524
3.7024734
3.6553783
3.6317341
3.5847256
3.546788
3.523336
3.4863365
3.4651558
3.4731994
3.5159621
3.592093
3.701922
3.7834916
3.8690293
3.9566464
4.0445294
4.136691
4.0521817
4.130842
4.206712
4.2726197
4.31741
4.317964
4.314315
4.3297915
4.315681
4.427343
4.605754
4.634229
4.587916
4.487973
4.421885
4.419405
4.428079
4.419213
4.4086647
4.2960553
4.3172865
4.261808
4.2958403
4.3430076
4.3449717
4.3441706
4.3090096
4.326738
4.3328223
4.314206
4.263898
4.3207126
4.4728417
4.5105133
4.3294663
4.2273836
4.1730127
4.108527
4.065465
3.9849238
3.9253669
3.8161712
3.5869632
3.496778
3.6155014
3.7796078
3.7842116
3.7840486
3.7768998
3.7817893
3.7600532
3.7263584
3.7115407
3.6841807
3.6636193
3.4817631
3.5039563
3.4811394
3.4570994
3.4578538
3.4891906
3.555692
3.5644429
3.5418868
3.5485458
3.560556
3.527824
3.5271714
3.5437317
3.3970675
3.402588
3.3576615
3.3662217
3.406921
3.4260285
3.4560876
3.4809425
3.4981549
3.527491
3.7054324
3.700582
3.724732
3.7505772
3.9314334
3.921681
3.888537
3.887671
3.830054
3.7671769
3.7088585
3.6540737
3.6284995
3.5994594
3.386425
3.3792808
3.4068217
3.3974335
3.4330583
3.452504
3.4912705
3.5372727
3.538779
3.502296
3.3434494
3.3108706
3.2624516
3.20169
3.1543283
3.1581204
3.1367667
3.1077082
3.0734787
3.0576928
3.181768
3.2013736
3.2156436
3.248446
3.2602572
3.219256
3.2797027
3.25985
3.237018
3.2161777
3.2099273
3.2016106
3.1999342
3.2134957
3.2695496
3.332292
3.2835739
3.3160465
3.4105554
3.5269387
3.6044335
3.6802666
3.7467144
3.7689037
3.7479527
3.5800774
3.6054559
3.6363957
3.629715
3.6077876
3.5871663
3.542926
3.5070865
3.4931679
3.5020041
3.6733239
3.6814263
3.6727397
3.647527
3.6042557
3.60256
3.5980415
3.5963929
3.5903363
3.733374
3.7378147
3.7329643
3.7529755
3.786655
3.8442051
3.8831875
3.893683
3.8905723
3.9312158
3.7740293
3.7761497
3.766142
3.743071
3.725521
3.5275059
3.4840248
3.462963
3.4320922
3.3711517
3.3768132
3.3446698
3.30955
3.2778447
3.274362
3.444439
3.473671
3.5273201
3.5835922
3.6191928
3.6467228
3.7068145
3.7966142
3.895289
3.9686704
4.0085664
4.0357003
4.1575365
4.178788
4.2268353
4.251468
4.247384
4.204519
4.1266785
4.048302
4.042755
4.04073
3.9543812
3.9881206
4.014309
3.831632
3.8177266
3.8271935
3.8751724
3.9065967
3.8922276
3.8501449
3.8065696
3.7669206
3.716058
3.9039779
3.9500206
3.9791367
3.9827428
3.991928
4.039513
4.0926523
4.1288233
4.186534
4.2262316
4.201896
4.175476
4.142635
4.0961113
4.0600867
4.0858297
4.02316
3.966416
3.883347
3.8502078
3.8436933
3.8515148
3.9347146
4.0459023
3.910307
3.8780437
3.9132366
3.9028344
3.8688374
3.8190331
3.775175
3.7738426
3.705956
3.6915443
3.9085507
3.9220264
3.8585217
3.816053
3.7839248
3.764894
3.8142045
3.7536
3.7003884
3.5994804
3.5662315
3.5332694
3.6669655
3.8411915
4.0088224
4.2888575
4.4320364
4.818524
5.0577254
5.2296357
5.275548
5.2656536
5.2271833
5.1664124
5.02323
4.6346774
4.4783897
4.0755787
3.8711345
3.8422985
3.850843
3.8881106
3.9962325
4.009649
4.0659914
4.2237587
4.2166314
4.2329984
4.197025
4.060714
3.9125247
3.8184094
3.671945
3.6005852
3.5825992
3.5563984
3.5225956
3.4780629
3.4595523
3.4147325
3.407685
3.3997612
3.3498356
3.311283
3.259763
3.3051372
3.296687
3.3169208
3.297505
3.3005023
3.1559186
3.1058795
3.0729883
3.0692537
3.0808907
3.0185082
3.012751
2.9668648
2.9567115
2.9475343
3.0792015
3.084455
3.0783706
3.0642276
3.034319
3.0035672
2.9802728
2.9945312
3.0013316
3.009853
3.0202875
3.0347998
3.0451553
3.0775487
3.0873907
3.0902834
3.209697
3.188358
3.1552954
3.1231723
3.1503768
3.198266
3.254375
3.1974678
3.0630074
3.05411
2.9435627
2.9720051
2.9978004
2.998174
2.952987
2.8950746
2.8364651
2.856204
2.9972072
3.009425
2.9971762
2.9882495
2.9970574
3.0040467
3.016395
3.0286472
3.037926
3.0419626
3.0389004
3.034018
3.0326698
3.0416923
3.0452192
3.058579
3.0624108
3.061902
3.0591912
3.0692701
3.0877469
3.1080456
3.1303432
3.1398463
3.1492019
3.0231829
3.1238613
3.1200294
3.1219661
3.1084473
3.091242
3.0845156
3.0800848
3.0627947
3.0319057
3.1403387
3.0174928
2.994329
2.968946
2.9438994
2.924543
2.8983338
2.8884647
2.8928227
2.9174395
2.9442134
2.9711778
2.985643
2.9998941
3.0208397
3.0238035
3.0268583
3.0078468
2.974369
2.946651
2.9277818
2.9073882
2.90818
2.916783
2.7804182
2.79176
2.7960677
2.8784928
2.8940718
2.8982813
2.895095
2.9041638
2.9157615
2.9190352
3.0579753
3.0543664
3.0510921
2.9759393
2.9750133
2.9782917
2.9828813
2.968698
2.951663
2.9386847
2.9415953
2.9406838
2.9422672
2.9445376
2.9537632
2.9892375
3.032012
3.0693893
3.1093135
3.1421173
3.1655548
3.1975033
3.2530162
3.2900524
3.3249679
3.2101734
3.2256627
3.2554936
3.2861743
3.3208783
3.3394284
3.4492717
3.4355018
3.4395478
3.4461598
3.5690181
3.5414844
3.525153
3.505199
3.5013752
3.5257277
3.4377353
3.446703
3.438364
3.4433637
3.4578915
3.495229
3.513417
3.5244174
3.5271087
3.5326164
3.5545814
3.574923
3.6030688
3.6167293
3.62028
3.6138206
3.610539
3.6074333
3.4563956
3.4293487
3.4089997
3.4171352
3.437547
3.4583964
3.5285835
3.5811734
3.631321
3.792272
3.9410026
3.9696584
4.022623
4.0493016
4.0624857
4.0487285
3.9824843
3.9197507
3.8677182
3.7059503
3.6992164
3.6625817
3.61596
3.576503
3.547229
3.5358512
3.5287335
3.5216415
3.513863
3.4988472
3.4683824
3.4589806
3.432544
3.3980858
3.3837044
3.2326398
3.2212682
3.2196374
3.1949801
3.1738005
3.1817343
3.166402
3.1619022
3.1732981
3.1846375
3.3598912
3.3769104
3.5670528
3.6167526
3.6784089
3.7194755
3.7608192
3.8029625
3.8190072
3.807223
3.8007698
3.8041806
3.6510353
3.632934
3.6008496
3.578502
3.5745087
3.578441
3.5769963
3.565501
3.5463364
3.5440643
3.5191357
3.53377
3.3856368
3.3951802
3.3825958
3.3513427
3.364833
3.3769965
3.3484216
3.2989655
3.2616239
3.2151942
3.3326278
3.306102
3.2874932
3.289688
3.3824134
3.411023
3.4490058
3.4984517
3.548349
3.5764034
3.5877018
3.587022
3.5981727
3.5614135
3.4192016
3.367841
3.334516
3.3049843
3.283764
3.2733104
3.2775784
3.282579
3.28154
3.3068593
3.3267417
3.1981635
3.2104506
3.2298417
3.2333229
3.237358
3.2566094
3.2625499
3.2601738
3.2622733
3.258223
3.401785
3.3696256
3.3389652
3.3500266
3.3861897
3.3942578
3.460907
3.6088028
3.7087522
3.8459964
3.9577346
4.040821
4.1353846
4.1892967
4.205904
4.266364
4.2287564
4.160152
4.154362
4.1235576
4.0983577
4.085946
4.1310534
4.109037
3.9431522
3.9576669
3.9809444
3.9557445
3.9052784
3.8345878
3.7678123
3.740181
3.6611886
3.6177993
3.7236862
3.6159806
3.5503669
3.5060992
3.479548
3.4782436
3.4794097
3.4964385
3.4836986
3.507527
3.6659882
3.698192
3.720731
3.7355313
3.7327943
3.7371883
3.7592106
3.7685502
3.795803
3.7927032
3.6807315
3.6824207
3.7123008
3.7466056
3.7907784
3.6368957
3.650304
